@relation 351565053244395_set0_1_highlevelenv10m-weka.filters.unsupervised.attribute.Remove-R1-6

@attribute nmean numeric
@attribute nmode numeric
@attribute nmedian numeric
@attribute nstddev numeric
@attribute nmin numeric
@attribute nmax numeric
@attribute nrange numeric
@attribute lmean numeric
@attribute lmode numeric
@attribute lmedian numeric
@attribute lstddev numeric
@attribute lmin numeric
@attribute lmax numeric
@attribute lrange numeric
@attribute mf1mean numeric
@attribute mf1mode numeric
@attribute mf1median numeric
@attribute mf1stddev numeric
@attribute mf1min numeric
@attribute mf1max numeric
@attribute mf1range numeric
@attribute mf2mean numeric
@attribute mf2mode numeric
@attribute mf2median numeric
@attribute mf2stddev numeric
@attribute mf2min numeric
@attribute mf2max numeric
@attribute mf2range numeric
@attribute mf3mean numeric
@attribute mf3mode numeric
@attribute mf3median numeric
@attribute mf3stddev numeric
@attribute mf3min numeric
@attribute mf3max numeric
@attribute mf3range numeric
@attribute location{Location1,Location2,UnclassifiedLocations,UncommonLocation10,UncommonLocation11,UncommonLocation3,UncommonLocation5,UncommonLocation6,UncommonLocation7,UncommonLocation8,UncommonLocation9}

@data
60.671332,68.309483,58.800363,7.67054,42.076074,68.309483,26.233409,56.951701,55.270912,56.923535,2.051854,53.9901,59.997803,6.007703,-11.106671,-11.100006,-11.100006,0.227937,-11.5,-10.600006,0.899994,-5.910254,-5.962235,-5.962235,0.12234,-6.145676,-5.687042,0.458634,-35.62427,-35.8013,-35.663948,0.271556,-36.25911,-34.885666,1.373444,Location1
47.053945,49.742768,48.659386,3.410454,42.076074,51.316956,9.240882,49.365489,57.24932,49.31436,7.36854,41.230236,57.24932,16.019084,-11.186669,-11.199997,-11.199997,0.218683,-11.699997,-10.600006,1.099991,-6.115111,-6.420868,-6.053955,0.225099,-6.512589,-5.687042,0.825546,-36.381191,-35.98442,-36.121765,0.610723,-37.72412,-35.526596,2.197524,Location1
65.641972,75.43175,58.9878,8.398601,50.781522,75.43175,24.650228,23.669246,18.578548,23.511158,5.015809,18.362024,29.347424,10.9854,-11.08667,-11.100006,-11.100006,0.230556,-11.5,-10.600006,0.899994,-6.078419,-5.962235,-6.053955,0.163971,-6.512589,-5.778778,0.73381,-36.173648,-36.44223,-36.16754,0.339263,-37.08316,-35.343475,1.739685,Location1
52.329311,62.398308,48.912084,9.357355,42.076074,62.398308,20.322234,16.451382,17.727472,16.460988,1.199321,15.044216,17.727472,2.683256,-11.026671,-11.100006,-11.100006,0.171139,-11.5,-10.699997,0.800003,-6.075362,-5.962235,-6.053955,0.203297,-6.604309,-5.687042,0.917267,-36.033254,-35.8013,-35.98442,0.451502,-37.998795,-35.343475,2.65532,Location1
64.076232,71.295688,62.457418,9.335464,42.076074,77.531284,35.45521,16.232279,18.362024,16.251536,2.04684,14.022392,18.362024,4.339632,-11.00667,-10.900009,-10.900009,0.255517,-11.5,-10.600006,0.899994,-6.524822,-6.696045,-6.604309,0.219295,-6.787781,-6.053955,0.733826,-36.921408,-37.17473,-37.08316,0.544103,-37.815674,-35.526596,2.289078,Location1
46.377155,42.076074,45.721511,4.320937,41.798102,50.781522,8.98342,4.018923,4,4,0.031422,4,4.094892,0.094892,-37.203325,-41.699997,-37.299996,4.481032,-41.999985,-32.399994,9.599991,-4.519078,14.492798,-4.402893,19.171844,-23.940659,14.951431,38.89209,12.583856,5.219101,13.139343,7.19134,4.578171,20.510193,15.932022,Location1
48.182097,42.076074,42.076074,7.445655,42.076074,65.090962,23.014887,4.018923,4,4,0.031422,4,4.094892,0.094892,36.136661,35.59999,36.199997,0.484071,35.59999,36.899994,1.300004,8.142263,8.071945,8.071945,0.187509,7.888474,8.80574,0.917267,26.129137,26.003998,26.003998,0.374165,25.45462,27.19432,1.7397,Location1
52.394473,42.076074,42.076074,11.728386,42.007411,69.331421,27.324011,4.018923,4,4,0.031422,4,4.094892,0.094892,35.616663,35.59999,35.59999,0.219217,35,35.899994,0.899994,8.42356,8.622299,8.484711,0.367733,7.705032,9.172668,1.467636,26.214596,27.285889,26.278694,0.906172,24.813675,27.560577,2.746902,Location1
59.829281,73.023621,56.110017,10.567321,42.076074,73.023621,30.947547,4.01415,4,4,0.021615,4,4.047168,0.047168,35.456664,35.300003,35.399994,0.2261,35.09999,36.09999,1,8.744597,8.80574,8.80574,0.168024,8.255402,9.080933,0.825531,26.873851,26.919632,26.919632,0.418094,26.095566,28.201523,2.105957,Location1
44.141366,42.076074,42.076074,3.241209,41.798102,49.18785,7.389748,4.014206,4,4,0.03035,4,4.094892,0.094892,35.586663,35.800003,35.59999,0.229105,35.09999,35.899994,0.800004,8.51834,8.530579,8.484711,0.262381,7.888474,9.080933,1.19246,26.904375,26.82808,26.965416,0.546873,25.088364,27.652145,2.563781,Location1
57.909785,51.663975,51.663975,8.502993,42.076074,78.107281,36.031207,4.009434,4,4,0.018867,4,4.047168,0.047168,35.589995,35.59999,35.59999,0.208725,35.300003,36.09999,0.799987,8.359347,8.897476,8.438843,0.372772,7.796768,8.897476,1.100708,27.154646,27.377441,27.331665,0.713836,26.003998,28.384659,2.380661,Location1
57.933476,62.721722,62.721722,6.522859,42.007411,66.745191,24.73778,4.009434,4,4,0.018867,4,4.047168,0.047168,35.803327,35.699997,35.699997,0.188826,35.59999,36.09999,0.5,8.432734,8.530579,8.484711,0.167358,8.071945,8.714035,0.64209,27.874947,28.56778,27.835266,0.594192,26.919632,29.025589,2.105957,Location1
55.614866,62.542096,51.641267,5.557281,42.076074,62.542096,20.466022,4.009434,4,4,0.018867,4,4.047168,0.047168,35.90333,36,35.949997,0.265184,35.300003,36.399994,1.099991,10.166358,9.814743,10.181641,0.313375,9.631302,10.731995,1.100693,27.279783,27.652145,27.377441,0.487346,26.187119,28.018387,1.831268,Location1
45.161779,48.299467,42.076074,3.112698,42.007411,48.299467,6.292056,4.018923,4,4,0.031422,4,4.094892,0.094892,36.056663,35.899994,36.09999,0.243149,35.5,36.59999,1.09999,9.33471,9.172668,9.264374,0.260176,8.989212,10.273361,1.284149,26.354993,26.187119,26.278687,0.510396,25.637756,27.835266,2.19751,Location1
45.931876,42.076074,42.076074,4.42078,42.007411,51.663975,9.656565,4.021025,4,4,0.032447,4,4.094892,0.094892,36.066663,35.899994,36.09999,0.232857,35.59999,36.59999,1,9.600718,9.447845,9.539574,0.313604,9.172668,10.273361,1.100693,27.148545,27.926834,27.10276,0.723583,26.095566,28.384659,2.289093,Location1
45.866773,42.076074,45.866773,3.790699,42.076074,49.657472,7.581397,4.004288,4,4,0.01356,4,4.047168,0.047168,36.159995,36.09999,36.149994,0.218479,35.800003,36.59999,0.799987,9.716903,9.814743,9.723007,0.200869,9.172668,10.089935,0.917267,27.697923,27.835266,27.835266,0.579459,26.370255,28.56778,2.197525,Location1
46.101068,42.076074,45.540528,4.054002,42.076074,51.663975,9.587901,4.009434,4,4,0.018867,4,4.047168,0.047168,36.373327,36.59999,36.399994,0.261957,35.800003,36.699997,0.899994,9.628237,9.631302,9.631302,0.230213,9.080933,9.998199,0.917266,27.493431,27.285889,27.514801,0.458386,26.095566,28.109955,2.014389,Location1
47.712045,48.755011,48.464917,2.277866,42.076074,48.755011,6.678937,4.009434,4,4,0.018867,4,4.047168,0.047168,36.356662,36.59999,36.300003,0.244516,35.899994,36.899994,1,9.698557,9.723007,9.723007,0.186385,9.35611,9.998199,0.642089,27.966508,28.109955,28.018387,0.427961,27.102753,28.659348,1.556595,Location1
52.37921,49.883092,51.595672,2.936288,48.366026,58.889653,10.523628,4.018923,4,4,0.031422,4,4.094892,0.094892,36.429993,36.59999,36.499992,0.238256,35.899994,36.899994,1,9.197121,9.080933,9.080933,0.280162,8.897476,9.998199,1.100723,26.434347,26.461807,26.370255,0.548949,25.72931,28.201523,2.472213,Location1
49.512319,49.827234,49.827234,2.749083,42.076074,51.549836,9.473762,4.009434,4,4,0.018867,4,4.047168,0.047168,36.329994,36.399994,36.399994,0.291146,35.800003,36.899994,1.099991,9.530393,9.172668,9.539574,0.340208,9.080933,10.273361,1.192428,27.1577,27.560577,27.148545,0.648573,26.187119,28.384659,2.19754,Location1
49.218013,51.340527,49.157638,2.743447,42.076074,51.340527,9.264453,4.018923,4,4,0.031422,4,4.094892,0.094892,36.339995,36.399994,36.399994,0.22,35.899994,36.699997,0.800003,9.869784,9.906479,9.906479,0.20456,9.264374,10.273361,1.008987,27.780329,27.652145,27.835266,0.554748,26.003998,28.7509,2.746902,Location1
50.275391,50.552598,50.552598,1.654356,42.076074,51.572784,9.49671,4.01415,4,4,0.021615,4,4.047168,0.047168,36.329995,36.399994,36.300003,0.20355,35.800003,36.699997,0.899994,9.505931,9.264374,9.539566,0.297213,8.897476,9.906479,1.009003,27.374397,26.736511,27.331665,0.867515,26.003998,28.7509,2.746902,Location1
51.887547,51.663975,51.663975,1.3711,48.366026,55.563025,7.196999,4.004717,4,4,0.01415,4,4.047168,0.047168,36.019995,35.899994,36.09999,0.210399,35.59999,36.300003,0.700013,9.707731,9.906479,9.723007,0.302447,9.172668,10.273361,1.100693,27.145492,26.55339,27.102761,0.713461,25.912445,28.293076,2.380631,Location1
66.330447,50.39656,62.279026,15.911572,48.818182,86.855163,38.036981,4.018923,4,4,0.031422,4,4.094892,0.094892,34.896662,36.09999,36.09999,8.792933,18.300003,51.300003,33,13.890463,9.814743,9.906479,8.394423,6.512573,37.51619,31.003617,26.977627,27.652145,27.285881,7.44989,17.58017,47.42984,29.84967,Location1
87.753552,90.272075,90.272075,3.6881,79.124329,90.274471,11.150141,4.018923,4,4,0.031422,4,4.094892,0.094892,26.356666,21.899994,21.949997,7.987355,15,47.899994,32.899994,-4.069602,-3.852509,-4.081833,4.143805,-13.942444,15.134903,29.077347,1.214739,-19.686127,13.322472,20.571365,-45.323883,21.059586,66.383469,UncommonLocation3
88.842814,90.274471,90.266217,1.896044,83.502115,90.274737,6.772622,4.033129,4,4.023584,0.037025,4,4.094892,0.094892,35.969997,32.5,35.849998,3.998431,29.299988,41.300003,12.000015,-0.590107,2.935242,1.375893,6.151823,-14.676254,5.503601,20.179855,-2.643137,3.570953,2.792679,9.463614,-19.228317,13.459808,32.688125,UncommonLocation3
87.256543,90.274471,85.948644,3.085285,78.895574,90.274471,11.378897,4.009434,4,4,0.018867,4,4.047168,0.047168,29.783333,37.799988,28.699997,11.480099,10.899994,62.300003,51.400009,-2.968881,14.767975,-2.247292,13.191327,-33.02159,14.767975,47.789565,13.008106,-16.115158,8.2407,20.710454,-16.389832,44.40825,60.798082,Location2
77.256673,74.799354,76.93169,5.170357,62.238686,84.875638,22.636953,4.009434,4,4,0.018867,4,4.047168,0.047168,-9.246661,26,-8.34999,35.50542,-45.999985,26.600006,72.599991,33.782919,30.361511,33.984718,3.477008,29.902878,37.516205,7.613327,-3.369531,52.648956,-3.38784,56.467017,-60.88965,53.83928,114.72893,Location2
87.06012,89.005598,86.008431,2.120663,80.521672,89.005598,8.483926,4.018923,4,4,0.031422,4,4.094892,0.094892,-9.113331,-24.699997,-17.999985,16.71954,-25,25.300003,50.300003,35.785618,36.69066,36.507202,5.022499,26.600723,44.579147,17.978424,14.35104,-3.021576,13.642944,12.497844,-3.479401,36.991608,40.471009,Location2
54.815446,54.823032,54.823032,2.898147,49.657472,58.4129,8.755428,4.018923,4,4,0.031422,4,4.094892,0.094892,9.936672,10.300003,9.950005,0.495634,9.100006,10.700012,1.600006,38.167462,38.066574,38.204148,0.171357,37.79138,38.43347,0.64209,16.692012,17.488617,16.527199,0.726051,15.474213,17.763306,2.289093,Location2
69.473592,79.156933,75.823985,11.133914,48.691378,86.565961,37.874583,4.018867,4,4,0.023108,4,4.047168,0.047168,4.806666,9,9,7.384124,-11.300003,19.299988,30.599991,36.091374,40.17627,37.424469,4.539849,24.766205,40.17627,15.410065,18.315732,17.030792,16.801888,3.549031,14.741715,26.82808,12.086366,Location2
64.166483,60.937704,60.937704,5.675287,51.549836,70.748826,19.19899,4.009434,4,4,0.018867,4,4.047168,0.047168,14.14,8.5,14.150002,5.80291,7.899994,20.100006,12.200012,39.197849,37.974823,39.213135,1.284902,37.699646,40.726624,3.026978,15.260566,15.657349,15.107956,0.641089,14.28389,16.664536,2.380646,Location2
83.425982,90.274471,80.837971,6.704425,73.761274,90.274471,16.513197,4.028412,4,4,0.037929,4,4.094892,0.094892,-2.199994,-17.199982,-0.150002,13.741147,-17.499985,11.800003,29.299988,9.891186,-9.998199,8.484711,19.91458,-10.181656,33.847122,44.028778,24.987652,14.924835,26.461823,10.747487,7.874451,36.075974,28.201523,Location2
85.844322,84.838895,84.838895,5.248078,70.070366,90.274737,20.204371,4.028412,4,4,0.037929,4,4.094892,0.094892,23.373331,17.899994,21.550003,6.414306,16.799988,42.59999,25.800002,0.70324,-5.687042,-2.843521,7.50147,-5.962235,18.345337,24.307572,21.822606,34.42784,28.521996,13.638492,-0.091568,35.160355,35.251923,Location2
78.839022,66.745191,72.316898,11.408453,64.381207,90.274471,25.893264,4.018923,4,4,0.031422,4,4.094892,0.094892,19.61666,18.699997,18.699997,2.975016,14.799988,26.299988,11.5,16.116378,-6.787766,15.868714,22.911741,-7.062943,40.268005,47.330948,9.321159,32.413452,10.163544,23.608687,-15.199509,34.153152,49.352661,Location2
69.590544,80.914281,65.348128,13.70131,50.474929,90.274205,39.799275,197.345926,4,191.033286,193.397142,4,400.78867,396.78867,0.563329,13.199997,0.5,12.378087,-12,13.199997,25.199997,20.085089,40.35974,20.08815,20.323793,-0.458633,40.543182,41.001815,-17.488607,-35.06877,-18.175331,17.535153,-35.52658,1.007202,36.533782,Location2
73.056863,90.269147,64.259724,16.190749,50.500896,90.269147,39.76825,282.076508,309.67645,283.194885,31.545578,244.95343,320.76123,75.8078,-14.716653,-15.799988,-15.499985,2.294205,-16.09999,-6,10.09999,-36.207569,-33.7554,-35.81926,2.412252,-39.167282,-33.571945,5.595337,-27.087495,-29.84964,-28.018388,3.104704,-31.039978,-22.799286,8.240692,Location2
76.71104,81.672202,77.416268,5.184962,62.828995,81.672202,18.843207,4.018923,4,4,0.031422,4,4.094892,0.094892,7.613326,7.299988,7.299988,0.629674,6.799988,9.399994,2.600006,-11.285439,-7.888489,-11.190651,3.395416,-15.043182,-7.796768,7.246414,38.996844,40.0132,38.731308,0.935069,37.72412,40.287903,2.563783,Location2
80.858992,81.669336,81.669336,2.78961,57.707224,84.191909,26.484684,4.009434,4,4,0.018867,4,4.047168,0.047168,12.873331,16.90001,12.899994,4.002999,8.5,17.199997,8.699997,-18.427888,-0.642075,-18.345337,17.78633,-36.415497,-0.458633,35.956864,20.339276,32.230316,20.555977,11.828319,7.966003,32.688126,24.722123,Location2
79.862214,83.332746,78.116997,3.075363,74.731117,83.332746,8.601629,4.01415,4,4,0.021615,4,4.047168,0.047168,18.589997,20.300003,19.59999,2.655352,14.800003,23.899994,9.099991,-28.181482,-45.129517,-29.398384,16.990275,-46.23024,-6.05394,40.1763,38.108688,24.81369,33.649551,16.84636,24.081177,83.68895,59.607773,Location2
80.815266,82.729338,80.506803,3.263065,65.656972,82.729338,17.072366,4.033129,4,4.023584,0.037025,4,4.094892,0.094892,21.190003,16.800003,17.550003,11.160147,3.900009,50.600006,46.699997,27.95829,-2.384872,26.142082,30.602721,-3.393875,94.47847,97.872345,11.005922,27.743713,11.7659,26.31634,-21.151138,66.47504,87.626178,Location2
80.741859,80.520036,80.520036,6.575735,55.791614,87.448297,31.656683,4.02364,4,4,0.031766,4,4.094892,0.094892,2.29,12.5,2.299996,10.178026,-8.199997,12.699997,20.899994,47.187241,51.275192,47.147483,4.163264,42.652893,51.642105,8.989212,32.147913,31.22313,32.138756,1.098341,30.490616,33.695328,3.204712,Location2
82.294423,90.27314,79.339721,8.398269,51.641267,90.27314,38.631873,4.018923,4,4,0.031422,4,4.094892,0.094892,21.726669,20.600006,21.550003,1.153813,20.100006,23.399994,3.299988,-3.895334,-29.077347,-3.852539,25.237365,-29.35254,21.64746,51,27.243162,33.786896,27.423233,6.453798,19.594559,34.0616,14.467041,Location2
82.449181,82.208427,82.208427,6.343316,65.625214,90.272075,24.646862,4.009434,4,4,0.018867,4,4.047168,0.047168,6.549998,-0.800003,6.399994,7.385517,-1.100006,14.199997,15.300003,24.218898,-6.69603,24.261704,30.829607,-6.879501,55.219437,62.098938,-0.613477,10.98761,-0.640946,11.470283,-12.544189,11.353851,23.89804,Location2
87.222651,89.700793,88.918619,4.317558,69.949651,90.269413,20.319762,4.418893,4,4.023584,0.761028,4,6.100205,2.100205,-3.819999,-15.800003,-7.5,12.669136,-16.600006,13,29.600006,52.265851,65.95148,54.43978,13.860679,34.39749,66.41011,32.01262,12.461777,11.262299,11.262299,2.313171,8.149139,17.58017,9.431031,Location2
55.865187,57.76359,55.577489,1.669012,49.004982,58.899518,9.894536,192.783323,4,191.009424,188.779338,4,386.93823,382.93823,3.910006,-2.099991,3.750008,6.027455,-2.399994,10.300003,12.699997,12.233274,44.30397,12.199638,32.040474,-20.08815,44.579147,64.667297,-12.235917,-40.013184,-12.223701,27.559259,-40.19632,16.20671,56.40303,Location2
86.953329,90.274471,90.271543,8.22902,58.578154,90.274471,31.696317,4.02364,4,4,0.031766,4,4.094892,0.094892,3.136669,-5.300003,0.900001,9.249489,-6.100006,22.300003,28.400009,40.381129,36.323746,36.55307,6.08956,31.003616,52.92627,21.922654,11.918501,16.02359,15.611565,5.821451,1.373444,16.664536,15.291092,Location2
78.015113,82.53626,79.156933,6.667054,62.772369,89.302896,26.530528,4.019035,4,4,0.043706,4,4.143179,0.143179,5.613327,7.599991,5.799996,1.912369,3.299988,7.699997,4.400009,37.488684,34.85614,37.470336,2.667038,34.67267,40.451447,5.778777,13.478124,12.361053,13.36824,1.19487,11.994797,15.107956,3.113159,Location2
55.262724,56.041785,56.041785,2.913083,49.513424,58.750358,9.236934,4.018923,4,4,0.031422,4,4.094892,0.094892,21.346659,18.59999,21.349998,2.618109,18.399994,24.299988,5.899994,37.140114,35.77339,37.057557,1.342336,35.589935,38.708633,3.118698,10.526734,10.346664,10.529785,0.39594,9.705719,11.445419,1.7397,Location2
57.369091,61.213957,58.233803,4.436978,48.818182,61.213957,12.395775,4.01415,4,4,0.021615,4,4.047168,0.047168,5.203326,9.199997,5.149994,3.992703,0.899994,9.5,8.600006,41.133282,41.55217,41.185265,0.50944,40.359726,41.827347,1.467621,11.60108,11.536987,11.536987,0.354741,10.98761,12.452621,1.465011,Location2
70.930744,73.421605,71.269622,7.47996,49.855208,84.015369,34.160161,4.02364,4,4,0.031766,4,4.094892,0.094892,7.239995,6.199997,7.399994,1.016397,6,8.699997,2.699997,40.913137,41.185257,40.91008,0.245539,40.451447,41.276993,0.825546,12.431253,12.635742,12.406837,0.284371,11.903244,13.001999,1.098755,Location2
63.994648,60.298807,60.298807,7.413703,50.756382,76.286284,25.529902,145.023699,4,139.733684,141.10481,4,295.49036,291.49036,12.789999,15.300003,12.949997,2.676117,9.199997,16.40001,7.200013,7.258631,39.809357,7.292267,32.49108,-25.958649,40.17627,66.134919,-10.142173,13.917633,-10.20932,24.126198,-34.97722,14.833267,49.810487,Location2
67.437904,59.007297,61.198838,10.271424,42.076074,80.662039,38.585964,10.531738,17.114851,10.505138,6.503748,4,17.114851,13.114851,-2.893322,-15.899979,-2.94999,13.015673,-16.199982,10.699997,26.899979,-21.042091,-31.737411,-21.005394,10.598898,-31.829147,-9.998199,21.830948,0.454771,-40.287888,0.640945,40.59321,-40.928818,41.844467,82.773285,Location2
85.351686,88.611498,83.588738,3.816594,71.089783,90.270744,19.180961,4.009434,4,4,0.018867,4,4.047168,0.047168,4.640001,5.600006,5.850006,20.729165,-27.799988,38.299988,66.099976,21.800368,-12.474808,13.667267,28.49277,-14.03418,67.51082,81.545,41.881101,27.560593,28.155739,31.186297,-10.712906,102.73413,113.447036,Location2
85.716888,90.269945,82.700107,4.649455,73.408628,90.269945,16.861317,4.009434,4,4,0.018867,4,4.047168,0.047168,23.173329,16.09999,19.650002,7.372557,15.599991,38.799988,23.199997,23.48507,15.868698,20.271576,12.902446,4.402863,55.861526,51.458664,20.519352,8.881653,22.341462,5.100351,8.881653,28.018387,19.136734,UncommonLocation3
83.831341,78.094311,78.094311,6.115389,76.27162,90.270212,13.998592,4,4,4,0,4,4,0,13.516668,14.300003,14,1.231822,11.400009,15.300003,3.899994,10.310075,22.197845,11.46582,11.932727,-3.118698,22.7482,25.866898,29.596341,25.637756,29.483406,4.159619,24.813675,34.610962,9.797287,UncommonLocation3
89.251511,90.273672,90.264885,1.286182,83.001614,90.273672,7.272059,4.009434,4,4,0.018867,4,4.047168,0.047168,21.663337,18.40001,22.550003,7.484317,0.099991,36.5,36.400009,10.707551,21.647476,11.144775,10.743791,-22.564743,22.381302,44.946045,31.644307,26.736511,32.047188,5.268075,22.249893,41.936035,19.686142,Location1
54.796478,51.663975,51.663975,4.101795,49.714429,61.206401,11.491972,4.005241,4,4,0.014823,4,4.047168,0.047168,37.829993,38.09999,37.899994,0.242418,37.399994,38.199997,0.800003,-35.929333,-35.865112,-35.865112,0.269152,-36.507217,-35.498215,1.009002,35.639534,35.160355,35.435043,0.567734,34.51941,36.991623,2.472213,Location1
51.63254,54.35341,54.35341,3.603452,42.076074,56.110017,14.033943,4.008576,4,4,0.018192,4,4.047168,0.047168,37.979994,38.09999,38.09999,0.258714,37.300003,38.399994,1.099991,-36.439945,-36.507217,-36.507217,0.184874,-36.874115,-36.048584,0.825531,36.082087,36.16754,36.16754,0.426815,35.251907,37.083176,1.831269,Location1
50.863998,54.419715,51.641267,3.025268,42.076074,54.419715,12.34364,4.004717,4,4,0.01415,4,4.047168,0.047168,37.989994,37.899994,37.899994,0.253443,37.59999,38.399994,0.800004,-36.488866,-36.41548,-36.507217,0.192988,-36.78238,-36.140305,0.642075,36.70472,36.44223,36.67115,0.451509,35.8013,37.724136,1.922836,Location1
50.235298,49.657472,50.157117,1.072992,42.076074,51.663975,9.587901,4.009434,4,4,0.018867,4,4.047168,0.047168,38.23333,38.399994,38.199997,0.221108,37.699997,38.5,0.800003,-36.794622,-36.598938,-36.78238,0.171985,-37.05757,-36.507217,0.550353,37.012985,36.5338,36.991623,0.357514,36.350677,37.63257,1.281893,Location1
50.577524,49.714429,50.103,1.227491,42.076074,54.370034,12.293959,4.018923,4,4,0.031422,4,4.094892,0.094892,38.186664,38.199997,38.199997,0.17461,37.899994,38.5,0.600006,-36.852712,-36.874115,-36.874115,0.141477,-37.33275,-36.507217,0.825533,37.193061,36.991623,37.0374,0.434257,36.350677,38.365067,2.01439,Location1
52.139152,54.320067,50.552598,2.065077,48.912084,54.320067,5.407983,4.018923,4,4,0.031422,4,4.094892,0.094892,38.306665,38.199997,38.199997,0.259401,38,38.800003,0.800003,-36.877175,-36.96585,-36.874115,0.185707,-37.33275,-36.598938,0.733812,37.553209,37.724136,37.63257,0.395411,36.808502,38.2735,1.464998,Location1
59.827945,48.974126,49.430095,11.834694,42.076074,72.783751,30.707677,4.018923,4,4,0.031422,4,4.094892,0.094892,38.309999,38.199997,38.300003,0.211896,37.899994,38.699997,0.800003,-36.962787,-36.96585,-36.96585,0.145001,-37.241013,-36.690674,0.550339,37.93167,37.81569,37.861474,0.376736,37.174744,38.63977,1.465026,Location1
